Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
8.0,14:28.53,,Fotyen TESFAY,17 FEB 1998,ETH,3,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1225.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14679812,toplist
9.0,14:29.60,,Faith KIPYEGON,10 JAN 1994,KEN,2,,"Stade de France, Paris (FRA)",05 AUG 2024,1223.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14413305,toplist
10.0,14:30.14,,Caroline NYAGA,07 OCT 1993,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1222.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14814043,toplist
11.0,14:30.61,,Sifan HASSAN,01 JAN 1993,NED,3,,"Stade de France, Paris (FRA)",05 AUG 2024,1221.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14489606,toplist
12.0,14:31.64,,Nadia BATTOCLETTI,12 APR 2000,ITA,4,,"Stade de France, Paris (FRA)",05 AUG 2024,1219.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14700830,toplist
13.0,14:31.88,,Nozomi TANAKA,04 SEP 1999,JPN,6,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1218.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14632538,toplist
14.0,14:32.23,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,5,,"Stade de France, Paris (FRA)",05 AUG 2024,1217.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14375882,toplist
15.0,14:33.44,,Hirut MESHESHA,20 JAN 2001,ETH,6,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1215.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14805826,toplist
16.0,14:34.12,,Elle ST. PIERRE,20 FEB 1995,USA,1,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1214.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14627694,toplist
17.0,14:35.27,,Fantaye BELAYNEH,11 SEP 2000,ETH,8,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1211.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14977672,toplist
18.0,14:35.43,,Weini KELATI FREZGHI,01 DEC 1996,USA,9,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1211.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14877184,toplist
19.0,14:35.64,,Edinah JEBITOK,10 NOV 2001,KEN,3,,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1211.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14798230,toplist
20.0,14:36.59,,Joselyn Daniely BREA,12 AUG 1994,VEN,2,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1209.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14748599,toplist
21.0,14:36.65,,Melknat WUDU,03 JAN 2005,ETH,7,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1209.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14923882,toplist
22.0,14:36.70,,Mekedes ALEMESHETE,30 MAR 2006,ETH,1,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1209.0,women_5000m,2024,https://worldathletics.org/athletes/ethiopia/mekedes-alemeshete-15094415,toplist
23.0,14:36.86,,Ayal DAGNACHEW,18 JAN 2002,ETH,2,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1208.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14910907,toplist
24.0,14:36.88,,Karissa SCHWEIZER,04 MAY 1996,USA,8,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1208.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14470567,toplist
25.0,14:37.13,,Letesenbet GIDEY,20 MAR 1998,ETH,3,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1208.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14654918,toplist
26.0,14:37.28,,Wubrist ASCHAL,10 MAR 2005,ETH,4,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1207.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14997188,toplist
27.0,14:37.38,,Senayet GETACHEW,01 OCT 2005,ETH,10,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1207.0,women_5000m,2024,https://worldathletics.org/athletes/ethiopia/senayet-getachew-15046190,toplist
28.0,14:38.62,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,2,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1205.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14292573,toplist
29.0,14:38.73,,Asayech AYICHEW,03 APR 2005,ETH,6,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1205.0,women_5000m,2024,https://worldathletics.org/athletes/ethiopia/asayech-ayichew-15041291,toplist
30.0,14:39.49,,Margaret AKIDOR,26 JUN 2002,KEN,1,,"Stade Louis II, Monaco (MON)",12 JUL 2024,1203.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14798242,toplist
31.0,14:39.61,,Marta ALEMAYO,08 APR 2008,ETH,1,,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1203.0,women_5000m,2024,https://worldathletics.org/athletes/ethiopia/marta-alemayo-15131346,toplist
32.0,14:40.16,,Likina AMEBAW,30 NOV 1997,ETH,1f3,,"LAZ Wien, Wien (AUT)",22 JUN 2024,1202.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14877871,toplist
33.0,14:40.36,,Elise CRANNY,09 MAY 1996,USA,2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2024,1201.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14531083,toplist
34.0,14:41.65,,Rose DAVIES,21 DEC 1999,AUS,1,,"National Stadium, Tokyo (JPN)",19 MAY 2024,1199.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14517594,toplist
35.0,14:41.99,,Winfred YAVI,31 DEC 1999,BRN,2,,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1198.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14695622,toplist
36.0,14:42.77,,Francine NIYOMUKUNZI,01 AUG 1999,BDI,1f1,,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1197.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14786755,toplist
37.0,14:43.24,,Megan KEITH,23 APR 2002,GBR,8,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1196.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14918707,toplist
38.0,14:44.04,,Marta GARCÍA,01 JAN 1998,ESP,3,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1194.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14635475,toplist
39.0,14:44.46,,Maureen KOSTER,03 JUL 1992,NED,4,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1193.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14372338,toplist
40.0,14:44.72,,Nathalie BLOMQVIST,20 APR 2001,FIN,5,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1193.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14719529,toplist
41.0,14:45.21,,Gudaf TSEGAY,23 JAN 1997,ETH,9,,"Stade de France, Paris (FRA)",05 AUG 2024,1192.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14595214,toplist
42.0,14:45.51,,Janeth CHEPNGETICH,23 JUL 1998,KEN,2f1,,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1191.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14689606,toplist
43.0,14:45.66,,Hellen Ekalale LOBUN,18 MAR 1999,KEN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 DEC 2024,1191.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14786743,toplist
44.0,14:46.51,,Josette ANDREWS,15 DEC 1995,USA,5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1214.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14574966,toplist
45.0,14:46.77,,Girmawit GEBRZIHAIR,21 NOV 2001,ETH,3f1,,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1189.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14848733,toplist
46.0,14:47.74,,Gela HAMBESE,25 SEP 2002,ETH,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1187.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14987210,toplist
47.0,14:47.78,,Yenawa NBRET,18 MAY 2007,ETH,10,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1187.0,women_5000m,2024,https://worldathletics.org/athletes/ethiopia/yenawa-nbret-15090391,toplist
48.0,14:49.00,,Samiya HASSAN NOUR,05 DEC 1999,DJI,3,,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1184.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14786622,toplist
49.0,14:49.21,,Agnes Mwikali MUTUKU,15 DEC 2002,KEN,1f1,,"Aoba Park Athletic Field, Chitose (JPN)",20 JUL 2024,1184.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14915503,toplist
50.0,14:49.75,,Isobel BATT-DOYLE,14 SEP 1995,AUS,4,,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1183.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14519260,toplist
51.0,14:49.78,,Courtney WAYMENT,04 AUG 1998,USA,6,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1208.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14617090,toplist
52.0,14:50.00,,Nelvin JEPKEMBOI,23 AUG 2001,KEN,1,,"Sportcomplex De Leidse Hout, Leiden (NED)",25 MAY 2024,1182.0,women_5000m,2024,https://worldathletics.org/athletes/kenya/nelvin-jepkemboi-15117582,toplist
53.0,14:51.44,,Parker VALBY,27 SEP 2002,USA,4,,"Hayward Field, Eugene, OR (USA)",24 JUN 2024,1180.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14903214,toplist
54.0,14:52.57,,Doris LEMNGOLE,05 FEB 2002,KEN,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2024,1202.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=15128594,toplist
55.0,14:52.65,,Hannah NUTTALL,07 JUL 1997,GBR,2,,"Sportcomplex De Leidse Hout, Leiden (NED)",25 MAY 2024,1177.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14523341,toplist
56.0,14:52.84,,Hilda OLEMOMOI,02 DEC 2003,KEN,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2024,1202.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=15014437,toplist
57.0,14:53.15,,Bosena MULATIE,21 NOV 2001,ETH,12,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1176.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14921807,toplist
58.0,14:53.57,,Whittni MORGAN,22 OCT 1997,USA,14,,"Stade de France, Paris (FRA)",05 AUG 2024,1176.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14770924,toplist
59.0,14:54.15,,Sarah CHELANGAT,05 JUN 2001,UGA,12,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1174.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14786748,toplist
60.0,14:54.16,,Birtukan MOLLA,24 MAY 2005,ETH,3f3,,"LAZ Wien, Wien (AUT)",22 JUN 2024,1174.0,women_5000m,2024,https://worldathletics.org/athletes/ethiopia/birtukan-molla-15116034,toplist
61.0,14:55.35,,Susan Lokayo EJORE,09 NOV 1995,KEN,1f2,,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1172.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14700633,toplist
62.0,14:55.97,,Lilian Kasait RENGERUK,03 MAY 1997,KEN,11,,"Stade Louis II, Monaco (MON)",12 JUL 2024,1171.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14590678,toplist
63.0,14:56.12,,Tabithanjeri KAMAU,03 JUL 2000,KEN,2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 DEC 2024,1171.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14767078,toplist
64.0,14:57.05,,Caroline KARIBA,22 APR 2004,KEN,2f1,,"Aoba Park Athletic Field, Chitose (JPN)",20 JUL 2024,1169.0,women_5000m,2024,https://worldathletics.org/athletes/kenya/caroline-kariba-14965231,toplist
65.0,14:57.17,,Gete ALEMAYEHU,27 AUG 1998,ETH,5,,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1169.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14825080,toplist
66.0,14:57.67,,Lauren RYAN,15 MAR 1998,AUS,2f2,,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1168.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14667446,toplist
67.0,14:58.28,,Hanna KLEIN,06 APR 1993,GER,6,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1166.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14360692,toplist
68.0,14:58.39,,Ella DONAGHU,13 APR 1998,USA,4,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1166.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14582269,toplist
69.0,14:58.46,,Lomi MULETA,29 NOV 2001,ETH,4f3,,"LAZ Wien, Wien (AUT)",22 JUN 2024,1166.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14893973,toplist
70.0,14:58.59,,Maurine Jepkoech CHEBOR,28 MAY 2004,KEN,5f3,,"LAZ Wien, Wien (AUT)",22 JUN 2024,1166.0,women_5000m,2024,https://worldathletics.org/athletes/kenya/maurine-jepkoech-chebor-14989691,toplist
71.0,14:59.19,,Robe DIDA,29 DEC 2006,ETH,7f3,,"LAZ Wien, Wien (AUT)",22 JUN 2024,1165.0,women_5000m,2024,https://worldathletics.org/athletes/ethiopia/robe-dida-15118092,toplist
72.0,14:59.63,,Izzy FRY,04 MAY 2000,GBR,8f3,,"LAZ Wien, Wien (AUT)",22 JUN 2024,1164.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14653034,toplist
73.0,14:59.84,,Jenny BLUNDELL,09 MAY 1994,AUS,9f3,,"LAZ Wien, Wien (AUT)",22 JUN 2024,1163.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14272435,toplist
74.0,15:00.05,,Federica DEL BUONO,12 DEC 1994,ITA,7,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1163.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14480247,toplist
75.0,15:00.18,,Esther CHEBET,09 OCT 1997,UGA,1,,"Campo di Atletica, Asti (ITA)",23 MAY 2024,1163.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14677914,toplist
76.0,15:00.36,,Pamela KOSGEI,05 JUL 2004,KEN,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2024,1187.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=15041996,toplist
77.0,15:00.68,,Sarah WANJIRU,12 APR 2004,KEN,4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 DEC 2024,1162.0,women_5000m,2024,https://worldathletics.org/athletes/kenya/sarah-wanjiru-14957601,toplist
78.0,15:00.75,,Amy BUNNAGE,22 MAR 2005,AUS,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2024,1186.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14777781,toplist
79.0,15:01.06,,Courtney FRERICHS,18 JAN 1993,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 FEB 2024,1185.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14507523,toplist
80.0,15:01.10,,Grace Loibach NAWOWUNA,10 NOV 2003,KEN,9,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1161.0,women_5000m,2024,https://worldathletics.org/athletes/kenya/grace-loibach-nawowuna-14989694,toplist
81.0,15:01.25,,Janeth Nyiva MUTUNGI,27 AUG 2003,KEN,2f1,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2024,1161.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14849583,toplist
82.0,15:01.51,,Esther MUTHONI,27 DEC 2001,KEN,3f1,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2024,1160.0,women_5000m,2024,https://worldathletics.org/athletes/kenya/esther-muthoni-14962711,toplist
83.0,15:01.75,,Allie BUCHALSKI,12 JAN 1995,USA,5,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1160.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14588599,toplist
84.0,15:01.80,,Diana CHEROTICH,24 DEC 2005,KEN,4f1,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2024,1160.0,women_5000m,2024,https://worldathletics.org/athletes/kenya/diana-cherotich-15042029,toplist
85.0,15:01.84,,Regan YEE,04 JUL 1995,CAN,3f2,,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1159.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14501254,toplist
86.0,15:02.30,,Joy CHEPTOYEK,15 MAY 2002,UGA,5,,"Nyayo National Stadium, Nairobi (KEN)",14 JUN 2024,1159.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14818058,toplist
87.0,15:02.56,,Sarah MADELEINE,20 SEP 1998,FRA,8,,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1158.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14683883,toplist
88.0,15:02.89,,Lexy HALLADAY,23 JUL 2001,USA,5,,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1157.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14741102,toplist
89.0,15:03.14,,Elly HENES,13 OCT 1998,USA,3,,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1157.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14666149,toplist
90.0,15:03.17,,Abby NICHOLS,31 JAN 1997,USA,6,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1157.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14649782,toplist
91.0,15:03.24,,Rachel SMITH,18 JUL 1991,USA,6,,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1157.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14320785,toplist
92.0,15:03.48,,Natalie RULE,08 AUG 1996,AUS,7,,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1156.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14386626,toplist
93.0,15:03.54,,Emily VENTERS,06 JUN 1999,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2024,1181.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14649688,toplist
94.0,15:03.78,,Faith CHEROTICH,13 JUL 2004,KEN,14,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1156.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14989893,toplist
95.0,15:03.82,,Teresiah GATERI,05 JAN 2002,KEN,15,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1156.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14798246,toplist
96.0,15:03.85,,Klara LUKAN,08 SEP 2000,SLO,10f3,,"LAZ Wien, Wien (AUT)",22 JUN 2024,1156.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14605811,toplist
97.0,15:05.20,,Laura GALVÁN,05 OCT 1991,MEX,11h2,,"Stade de France, Paris (FRA)",02 AUG 2024,1153.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14329560,toplist
98.0,15:05.77,,Mariana MACHADO,12 NOV 2000,POR,7,,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1152.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14737874,toplist
99.0,15:05.80,,Bethany HASZ,09 SEP 1997,USA,7,,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1152.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14757130,toplist
100.0,15:05.96,,Kayley DELAY,07 JUN 1999,USA,5f2,,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1151.0,women_5000m,2024,https://worldathletics.org/athletes/athlete=14802030,toplist
1.0,13:58.06,,Beatrice CHEBET,05 MAR 2000,KEN,1,,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1286.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14749924,toplist
2.0,14:01.29,,Agnes Jebet NGETICH,23 JAN 2001,KEN,2,,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1280.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14758189,toplist
3.0,14:04.41,,Gudaf TSEGAY,23 JAN 1997,ETH,3,,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1273.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14595214,toplist
4.0,14:19.33,,Freweyni HAILU,12 FEB 2001,ETH,2,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1243.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14836656,toplist
5.0,14:23.15,,Nadia BATTOCLETTI,12 APR 2000,ITA,3,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1236.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14700830,toplist
6.0,14:24.20,,Birke HAYLOM,06 JAN 2006,ETH,4,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1233.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=15009582,toplist
7.0,14:25.37,,Josette ANDREWS,15 DEC 1995,USA,6,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1231.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14574966,toplist
8.0,14:25.92,,Medina EISA,2002,ETH,2,,"Ansin Sports Complex, Miramar, FL (USA)",02 MAY 2025,1230.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14985841,toplist
9.0,14:27.11,,Chaltu DIDA,05 DEC 2006,ETH,7,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1228.0,women_5000m,2025,https://worldathletics.org/athletes/ethiopia/chaltu-dida-15119269,toplist
10.0,14:27.33,,Aleshign BAWEKE,23 JAN 2006,ETH,8,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1227.0,women_5000m,2025,https://worldathletics.org/athletes/ethiopia/aleshign-baweke-15172866,toplist
11.0,14:29.29,,Hirut MESHESHA,20 JAN 2001,ETH,4,,"Egret Stadium, Xiamen (CHN)",26 APR 2025,1223.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14805826,toplist
12.0,14:30.34,,Margaret AKIDOR,26 JUN 2002,KEN,4,,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1221.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14798242,toplist
13.0,14:30.45,,Caroline NYAGA,07 OCT 1993,KEN,5,,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1221.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14814043,toplist
14.0,14:30.54,,Likina AMEBAW,30 NOV 1997,ETH,5,,"Egret Stadium, Xiamen (CHN)",26 APR 2025,1221.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14877871,toplist
15.0,14:30.90,,Fantaye BELAYNEH,11 SEP 2000,ETH,2,,"Olympic Stadium, London (GBR)",19 JUL 2025,1220.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14977672,toplist
16.0,14:31.45,,Rose DAVIES,21 DEC 1999,AUS,3,,"Olympic Stadium, London (GBR)",19 JUL 2025,1219.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14517594,toplist
17.0,14:31.88,,Asayech AYICHEW,03 APR 2005,ETH,6,,"Egret Stadium, Xiamen (CHN)",26 APR 2025,1218.0,women_5000m,2025,https://worldathletics.org/athletes/ethiopia/asayech-ayichew-15041291,toplist
18.0,14:32.55,,Fotyen TESFAY,17 FEB 1998,ETH,4,,"Olympic Stadium, London (GBR)",19 JUL 2025,1217.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14679812,toplist
19.0,14:32.58,,Aynadis MEBRATU,25 NOV 2004,ETH,7,,"Egret Stadium, Xiamen (CHN)",26 APR 2025,1217.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14923883,toplist
20.0,14:32.82,,Georgia GRIFFITH,05 DEC 1996,AUS,5,,"Olympic Stadium, London (GBR)",19 JUL 2025,1216.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14549778,toplist
21.0,14:33.40,,Marta GARCÍA,01 JAN 1998,ESP,5,,"Boudewijnstadion, Bruxelles (BEL)",22 AUG 2025,1215.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14635475,toplist
22.0,14:33.97,,Maureen KOSTER,03 JUL 1992,NED,6,,"Boudewijnstadion, Bruxelles (BEL)",22 AUG 2025,1214.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14372338,toplist
23.0,14:34.10,,Nozomi TANAKA,04 SEP 1999,JPN,7,,"Olympic Stadium, London (GBR)",19 JUL 2025,1214.0,women_5000m,2025,https://worldathletics.org/athletes/athlete=14632538,toplist
24.0,14:34.46,,Marta ALEMAYO,08 APR 2008,ETH,8,,"Olympic Stadium, London (GBR)",19 JUL 2025,1213.0,women_5000m,2025,https://worldathletics.org/athletes/ethiopia/marta-alemayo-15131346,toplist
