discipline,athlete_a,athlete_b,wins,meetings,win_rate
women_3000sc,Marta Serrano,Daisy Jepkemei,1,1,1.0
women_3000sc,Marta Serrano,Emma Coburn,1,1,1.0
women_3000sc,Marta Serrano,Faith Cherotich,0,1,0.0
women_3000sc,Marta Serrano,Flavie Renouard,1,1,1.0
women_3000sc,Marta Serrano,Greta Karinauskaitė,0,1,0.0
women_3000sc,Marta Serrano,Irene Sánchez-Escribano,1,1,1.0
women_3000sc,Marta Serrano,Jackline Chepkoech,0,1,0.0
women_3000sc,Marta Serrano,Juliane Hvid,1,1,1.0
women_3000sc,Marta Serrano,Kristlin Gear,0,1,0.0
women_3000sc,Marta Serrano,Lomi Muleta,0,1,0.0
women_3000sc,Marta Serrano,Luiza Gega,0,1,0.0
women_3000sc,Marta Serrano,Maruša Mišmaš-Zrimšek,0,1,0.0
women_3000sc,Marta Serrano,Marwa Bouzayani,0,1,0.0
women_3000sc,Marta Serrano,Nataliya Strebkova,1,1,1.0
women_3000sc,Marta Serrano,Olivia Gürth,0,1,0.0
women_3000sc,Marta Serrano,Parul Chaudhary,0,1,0.0
women_3000sc,Marta Serrano,Peruth Chemutai,0,1,0.0
women_3000sc,Marta Serrano,Regan Yee,0,1,0.0
women_3000sc,Marta Serrano,Sembo Almayew,0,1,0.0
women_3000sc,Marta Serrano,Tatiane Raquel da Silva,1,1,1.0
women_3000sc,Marta Serrano,Tuğba Güvenç,1,1,1.0
women_3000sc,Marta Serrano,Winfred Mutile Yavi,0,1,0.0
women_3000sc,Maruša Mišmaš-Zrimšek,Adva Cohen,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Aimee Pratt,1,2,0.5
women_3000sc,Maruša Mišmaš-Zrimšek,Alice Finot,0,2,0.0
women_3000sc,Maruša Mišmaš-Zrimšek,Alicja Konieczek,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Amy Cashin,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Aneta Konieczek,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Beatrice Chepkoech,0,1,0.0
women_3000sc,Maruša Mišmaš-Zrimšek,Belén Casetta,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Brielle Erbacher,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Brielle Erbacher[de],1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Cara Feain-Ryan,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Carolina Lozano,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Carolina Robles,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Ceili McCabe,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Celliphine Chepteek Chespol,0,1,0.0
women_3000sc,Maruša Mišmaš-Zrimšek,Chiara Scherrer,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Courtney Frerichs,0,1,0.0
women_3000sc,Maruša Mišmaš-Zrimšek,Courtney Wayment,1,2,0.5
women_3000sc,Maruša Mišmaš-Zrimšek,Daisy Jepkemei,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Elizabeth Bird,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Emma Coburn,1,2,0.5
women_3000sc,Maruša Mišmaš-Zrimšek,Flavie Renouard,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Gesa Felicitas Krause,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Grace Fetherstonhaugh,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Greta Karinauskaitė,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Irene Sánchez-Escribano,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Jackline Chepkoech,1,2,0.5
women_3000sc,Maruša Mišmaš-Zrimšek,Juliane Hvid,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Kinga Królik,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Kristlin Gear,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Lea Meyer,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Lomi Muleta,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Luiza Gega,0,2,0.0
women_3000sc,Maruša Mišmaš-Zrimšek,Marta Serrano,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Marwa Bouzayani,1,2,0.5
women_3000sc,Maruša Mišmaš-Zrimšek,Mekides Abebe,0,1,0.0
women_3000sc,Maruša Mišmaš-Zrimšek,Nataliya Strebkova,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Nilani Rathnayaka,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Norah Jeruto,0,1,0.0
women_3000sc,Maruša Mišmaš-Zrimšek,Olivia Gürth,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Parul Chaudhary,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Peruth Chemutai,1,2,0.5
women_3000sc,Maruša Mišmaš-Zrimšek,Purity Kirui,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Regan Yee,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Reimi Yoshimura,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Sembo Almayew,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Simone Ferraz,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Tatiane Raquel da Silva,2,2,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Tuğba Güvenç,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Werkuha Getachew,0,1,0.0
women_3000sc,Maruša Mišmaš-Zrimšek,Winfred Mutile Yavi,0,2,0.0
women_3000sc,Maruša Mišmaš-Zrimšek,Xu Shuangshuang,1,1,1.0
women_3000sc,Maruša Mišmaš-Zrimšek,Yuno Yamanaka,1,1,1.0
women_3000sc,Marwa Bouzayani,Adva Cohen,2,2,1.0
women_3000sc,Marwa Bouzayani,Aimee Pratt,3,3,1.0
women_3000sc,Marwa Bouzayani,Alice Finot,1,3,0.3333333333333333
women_3000sc,Marwa Bouzayani,Alicja Konieczek,2,3,0.6666666666666666
women_3000sc,Marwa Bouzayani,Amy Cashin,3,3,1.0
women_3000sc,Marwa Bouzayani,Aneta Konieczek,2,2,1.0
women_3000sc,Marwa Bouzayani,Beatrice Chepkoech,1,3,0.3333333333333333
women_3000sc,Marwa Bouzayani,Belén Casetta,3,3,1.0
women_3000sc,Marwa Bouzayani,Brielle Erbacher,1,1,1.0
women_3000sc,Marwa Bouzayani,Brielle Erbacher[de],1,1,1.0
women_3000sc,Marwa Bouzayani,Cara Feain-Ryan,3,3,1.0
women_3000sc,Marwa Bouzayani,Carolina Lozano,1,1,1.0
women_3000sc,Marwa Bouzayani,Carolina Robles,3,3,1.0
women_3000sc,Marwa Bouzayani,Ceili McCabe,3,3,1.0
women_3000sc,Marwa Bouzayani,Celliphine Chepteek Chespol,1,1,1.0
women_3000sc,Marwa Bouzayani,Chiara Scherrer,1,1,1.0
women_3000sc,Marwa Bouzayani,Courtney Frerichs,1,1,1.0
women_3000sc,Marwa Bouzayani,Courtney Wayment,2,4,0.5
women_3000sc,Marwa Bouzayani,Daisy Jepkemei,4,4,1.0
women_3000sc,Marwa Bouzayani,Elizabeth Bird,1,2,0.5
women_3000sc,Marwa Bouzayani,Emma Coburn,2,2,1.0
women_3000sc,Marwa Bouzayani,Faith Cherotich,0,2,0.0
women_3000sc,Marwa Bouzayani,Flavie Renouard,2,2,1.0
women_3000sc,Marwa Bouzayani,Gabrielle Jennings,0,2,0.0
women_3000sc,Marwa Bouzayani,Gesa Felicitas Krause,2,3,0.6666666666666666
women_3000sc,Marwa Bouzayani,Gesa Krause,0,1,0.0
women_3000sc,Marwa Bouzayani,Grace Fetherstonhaugh,1,1,1.0
women_3000sc,Marwa Bouzayani,Greta Karinauskaitė,1,1,1.0
women_3000sc,Marwa Bouzayani,Irene Sánchez-Escribano,2,3,0.6666666666666666
women_3000sc,Marwa Bouzayani,Jackline Chepkoech,3,4,0.75
women_3000sc,Marwa Bouzayani,Juliane Hvid,1,1,1.0
women_3000sc,Marwa Bouzayani,Kaylee Mitchell,0,1,0.0
women_3000sc,Marwa Bouzayani,Kinga Królik,2,2,1.0
women_3000sc,Marwa Bouzayani,Krissy Gear,0,1,0.0
women_3000sc,Marwa Bouzayani,Kristlin Gear,1,1,1.0
women_3000sc,Marwa Bouzayani,Lea Meyer,2,4,0.5
women_3000sc,Marwa Bouzayani,Lomi Muleta,1,3,0.3333333333333333
women_3000sc,Marwa Bouzayani,Luiza Gega,2,3,0.6666666666666666
women_3000sc,Marwa Bouzayani,Marisa Howard,1,1,1.0
women_3000sc,Marwa Bouzayani,Marta Serrano,1,1,1.0
women_3000sc,Marwa Bouzayani,Maruša Mišmaš-Zrimšek,1,2,0.5
women_3000sc,Marwa Bouzayani,Mekides Abebe,1,1,1.0
women_3000sc,Marwa Bouzayani,Nataliya Strebkova,2,2,1.0
women_3000sc,Marwa Bouzayani,Nilani Rathnayaka,1,1,1.0
women_3000sc,Marwa Bouzayani,Norah Jeruto,0,3,0.0
women_3000sc,Marwa Bouzayani,Olivia Gürth,1,1,1.0
women_3000sc,Marwa Bouzayani,Olivia Markezich,1,2,0.5
women_3000sc,Marwa Bouzayani,Parul Chaudhary,4,4,1.0
women_3000sc,Marwa Bouzayani,Peruth Chemutai,1,3,0.3333333333333333
women_3000sc,Marwa Bouzayani,Purity Kirui,1,1,1.0
women_3000sc,Marwa Bouzayani,Regan Yee,4,4,1.0
women_3000sc,Marwa Bouzayani,Reimi Yoshimura,1,1,1.0
women_3000sc,Marwa Bouzayani,Sembo Almayew,1,4,0.25
women_3000sc,Marwa Bouzayani,Simone Ferraz,1,1,1.0
women_3000sc,Marwa Bouzayani,Stella Rutto,1,1,1.0
women_3000sc,Marwa Bouzayani,Tatiane Raquel da Silva,3,3,1.0
women_3000sc,Marwa Bouzayani,Tuğba Güvenç,1,1,1.0
women_3000sc,Marwa Bouzayani,Valerie Constien,1,3,0.3333333333333333
women_3000sc,Marwa Bouzayani,Werkuha Getachew,0,1,0.0
women_3000sc,Marwa Bouzayani,Winfred Mutile Yavi,1,2,0.5
women_3000sc,Marwa Bouzayani,Winfred Yavi,0,2,0.0
women_3000sc,Marwa Bouzayani,Xu Shuangshuang,2,2,1.0
women_3000sc,Marwa Bouzayani,Yuno Yamanaka,1,1,1.0
women_3000sc,Mekides Abebe,Adva Cohen,1,1,1.0
women_3000sc,Mekides Abebe,Aimee Pratt,1,1,1.0
women_3000sc,Mekides Abebe,Alice Finot,0,1,0.0
women_3000sc,Mekides Abebe,Amy Cashin,1,1,1.0
women_3000sc,Mekides Abebe,Belén Casetta,1,1,1.0
women_3000sc,Mekides Abebe,Brielle Erbacher,1,1,1.0
women_3000sc,Mekides Abebe,Cara Feain-Ryan,1,1,1.0
women_3000sc,Mekides Abebe,Carolina Lozano,1,1,1.0
women_3000sc,Mekides Abebe,Carolina Robles,1,1,1.0
women_3000sc,Mekides Abebe,Ceili McCabe,1,1,1.0
women_3000sc,Mekides Abebe,Celliphine Chepteek Chespol,1,1,1.0
women_3000sc,Mekides Abebe,Chiara Scherrer,1,1,1.0
women_3000sc,Mekides Abebe,Courtney Frerichs,1,1,1.0
women_3000sc,Mekides Abebe,Courtney Wayment,1,1,1.0
women_3000sc,Mekides Abebe,Daisy Jepkemei,1,1,1.0
women_3000sc,Mekides Abebe,Elizabeth Bird,1,1,1.0
women_3000sc,Mekides Abebe,Emma Coburn,1,1,1.0
women_3000sc,Mekides Abebe,Gesa Felicitas Krause,1,1,1.0
women_3000sc,Mekides Abebe,Grace Fetherstonhaugh,1,1,1.0
women_3000sc,Mekides Abebe,Irene Sánchez-Escribano,1,1,1.0
women_3000sc,Mekides Abebe,Jackline Chepkoech,1,1,1.0
women_3000sc,Mekides Abebe,Kinga Królik,1,1,1.0
women_3000sc,Mekides Abebe,Lea Meyer,1,1,1.0
women_3000sc,Mekides Abebe,Maruša Mišmaš-Zrimšek,1,1,1.0
women_3000sc,Mekides Abebe,Marwa Bouzayani,0,1,0.0
women_3000sc,Mekides Abebe,Nataliya Strebkova,1,1,1.0
women_3000sc,Mekides Abebe,Nilani Rathnayaka,1,1,1.0
women_3000sc,Mekides Abebe,Norah Jeruto,0,1,0.0
women_3000sc,Mekides Abebe,Parul Chaudhary,1,1,1.0
women_3000sc,Mekides Abebe,Peruth Chemutai,1,1,1.0
women_3000sc,Mekides Abebe,Purity Kirui,1,1,1.0
women_3000sc,Mekides Abebe,Regan Yee,1,1,1.0
women_3000sc,Mekides Abebe,Reimi Yoshimura,1,1,1.0
women_3000sc,Mekides Abebe,Sembo Almayew,1,1,1.0
women_3000sc,Mekides Abebe,Simone Ferraz,1,1,1.0
women_3000sc,Mekides Abebe,Tatiane Raquel da Silva,1,1,1.0
women_3000sc,Mekides Abebe,Werkuha Getachew,0,1,0.0
women_3000sc,Mekides Abebe,Winfred Mutile Yavi,0,1,0.0
women_3000sc,Mekides Abebe,Xu Shuangshuang,1,1,1.0
women_3000sc,Mekides Abebe,Yuno Yamanaka,1,1,1.0
women_3000sc,Nataliya Strebkova,Adva Cohen,1,1,1.0
women_3000sc,Nataliya Strebkova,Aimee Pratt,0,2,0.0
women_3000sc,Nataliya Strebkova,Alice Finot,0,2,0.0
women_3000sc,Nataliya Strebkova,Alicja Konieczek,0,1,0.0
women_3000sc,Nataliya Strebkova,Amy Cashin,0,2,0.0
women_3000sc,Nataliya Strebkova,Aneta Konieczek,0,1,0.0
women_3000sc,Nataliya Strebkova,Beatrice Chepkoech,0,1,0.0
women_3000sc,Nataliya Strebkova,Belén Casetta,1,1,1.0
women_3000sc,Nataliya Strebkova,Brielle Erbacher,1,1,1.0
women_3000sc,Nataliya Strebkova,Brielle Erbacher[de],0,1,0.0
women_3000sc,Nataliya Strebkova,Cara Feain-Ryan,1,2,0.5
women_3000sc,Nataliya Strebkova,Carolina Lozano,1,1,1.0
women_3000sc,Nataliya Strebkova,Carolina Robles,1,2,0.5
women_3000sc,Nataliya Strebkova,Ceili McCabe,1,2,0.5
women_3000sc,Nataliya Strebkova,Celliphine Chepteek Chespol,0,1,0.0
women_3000sc,Nataliya Strebkova,Chiara Scherrer,0,1,0.0
women_3000sc,Nataliya Strebkova,Courtney Frerichs,0,1,0.0
women_3000sc,Nataliya Strebkova,Courtney Wayment,0,2,0.0
women_3000sc,Nataliya Strebkova,Daisy Jepkemei,0,2,0.0
women_3000sc,Nataliya Strebkova,Elizabeth Bird,0,1,0.0
women_3000sc,Nataliya Strebkova,Emma Coburn,0,2,0.0
women_3000sc,Nataliya Strebkova,Faith Cherotich,0,1,0.0
women_3000sc,Nataliya Strebkova,Flavie Renouard,0,1,0.0
women_3000sc,Nataliya Strebkova,Gesa Felicitas Krause,0,1,0.0
women_3000sc,Nataliya Strebkova,Grace Fetherstonhaugh,1,1,1.0
women_3000sc,Nataliya Strebkova,Greta Karinauskaitė,0,1,0.0
women_3000sc,Nataliya Strebkova,Irene Sánchez-Escribano,0,2,0.0
women_3000sc,Nataliya Strebkova,Jackline Chepkoech,1,2,0.5
women_3000sc,Nataliya Strebkova,Juliane Hvid,1,1,1.0
women_3000sc,Nataliya Strebkova,Kinga Królik,1,1,1.0
women_3000sc,Nataliya Strebkova,Kristlin Gear,0,1,0.0
women_3000sc,Nataliya Strebkova,Lea Meyer,1,1,1.0
women_3000sc,Nataliya Strebkova,Lomi Muleta,0,1,0.0
women_3000sc,Nataliya Strebkova,Luiza Gega,0,2,0.0
women_3000sc,Nataliya Strebkova,Marta Serrano,0,1,0.0
women_3000sc,Nataliya Strebkova,Maruša Mišmaš-Zrimšek,0,2,0.0
women_3000sc,Nataliya Strebkova,Marwa Bouzayani,0,2,0.0
women_3000sc,Nataliya Strebkova,Mekides Abebe,0,1,0.0
women_3000sc,Nataliya Strebkova,Nilani Rathnayaka,1,1,1.0
women_3000sc,Nataliya Strebkova,Norah Jeruto,0,1,0.0
women_3000sc,Nataliya Strebkova,Olivia Gürth,0,1,0.0
women_3000sc,Nataliya Strebkova,Parul Chaudhary,1,2,0.5
women_3000sc,Nataliya Strebkova,Peruth Chemutai,0,2,0.0
women_3000sc,Nataliya Strebkova,Purity Kirui,1,1,1.0
women_3000sc,Nataliya Strebkova,Regan Yee,1,2,0.5
women_3000sc,Nataliya Strebkova,Reimi Yoshimura,1,1,1.0
women_3000sc,Nataliya Strebkova,Sembo Almayew,0,2,0.0
women_3000sc,Nataliya Strebkova,Simone Ferraz,1,1,1.0
women_3000sc,Nataliya Strebkova,Tatiane Raquel da Silva,2,2,1.0
women_3000sc,Nataliya Strebkova,Tuğba Güvenç,0,1,0.0
women_3000sc,Nataliya Strebkova,Werkuha Getachew,0,1,0.0
women_3000sc,Nataliya Strebkova,Winfred Mutile Yavi,0,2,0.0
women_3000sc,Nataliya Strebkova,Xu Shuangshuang,1,1,1.0
women_3000sc,Nataliya Strebkova,Yuno Yamanaka,1,1,1.0
women_3000sc,Nilani Rathnayaka,Adva Cohen,0,1,0.0
women_3000sc,Nilani Rathnayaka,Aimee Pratt,0,1,0.0
women_3000sc,Nilani Rathnayaka,Alice Finot,0,1,0.0
women_3000sc,Nilani Rathnayaka,Amy Cashin,0,1,0.0
women_3000sc,Nilani Rathnayaka,Belén Casetta,0,1,0.0
women_3000sc,Nilani Rathnayaka,Brielle Erbacher,0,1,0.0
women_3000sc,Nilani Rathnayaka,Cara Feain-Ryan,0,1,0.0
women_3000sc,Nilani Rathnayaka,Carolina Lozano,1,1,1.0
women_3000sc,Nilani Rathnayaka,Carolina Robles,0,1,0.0
women_3000sc,Nilani Rathnayaka,Ceili McCabe,0,1,0.0
women_3000sc,Nilani Rathnayaka,Celliphine Chepteek Chespol,0,1,0.0
women_3000sc,Nilani Rathnayaka,Chiara Scherrer,0,1,0.0
women_3000sc,Nilani Rathnayaka,Courtney Frerichs,0,1,0.0
women_3000sc,Nilani Rathnayaka,Courtney Wayment,0,1,0.0
women_3000sc,Nilani Rathnayaka,Daisy Jepkemei,0,1,0.0
women_3000sc,Nilani Rathnayaka,Elizabeth Bird,0,1,0.0
women_3000sc,Nilani Rathnayaka,Emma Coburn,0,1,0.0
women_3000sc,Nilani Rathnayaka,Gesa Felicitas Krause,0,1,0.0
women_3000sc,Nilani Rathnayaka,Grace Fetherstonhaugh,0,1,0.0
women_3000sc,Nilani Rathnayaka,Irene Sánchez-Escribano,0,1,0.0
women_3000sc,Nilani Rathnayaka,Jackline Chepkoech,0,1,0.0
women_3000sc,Nilani Rathnayaka,Kinga Królik,0,1,0.0
women_3000sc,Nilani Rathnayaka,Lea Meyer,0,1,0.0
women_3000sc,Nilani Rathnayaka,Luiza Gega,0,1,0.0
women_3000sc,Nilani Rathnayaka,Maruša Mišmaš-Zrimšek,0,1,0.0
women_3000sc,Nilani Rathnayaka,Marwa Bouzayani,0,1,0.0
women_3000sc,Nilani Rathnayaka,Mekides Abebe,0,1,0.0
women_3000sc,Nilani Rathnayaka,Nataliya Strebkova,0,1,0.0
women_3000sc,Nilani Rathnayaka,Norah Jeruto,0,1,0.0
women_3000sc,Nilani Rathnayaka,Parul Chaudhary,0,1,0.0
women_3000sc,Nilani Rathnayaka,Peruth Chemutai,0,1,0.0
women_3000sc,Nilani Rathnayaka,Purity Kirui,0,1,0.0
women_3000sc,Nilani Rathnayaka,Regan Yee,0,1,0.0
women_3000sc,Nilani Rathnayaka,Reimi Yoshimura,1,1,1.0
women_3000sc,Nilani Rathnayaka,Sembo Almayew,0,1,0.0
women_3000sc,Nilani Rathnayaka,Simone Ferraz,0,1,0.0
women_3000sc,Nilani Rathnayaka,Tatiane Raquel da Silva,0,1,0.0
women_3000sc,Nilani Rathnayaka,Werkuha Getachew,0,1,0.0
women_3000sc,Nilani Rathnayaka,Winfred Mutile Yavi,0,1,0.0
women_3000sc,Nilani Rathnayaka,Xu Shuangshuang,0,1,0.0
women_3000sc,Nilani Rathnayaka,Yuno Yamanaka,1,1,1.0
women_3000sc,Norah Jeruto,Adva Cohen,1,1,1.0
women_3000sc,Norah Jeruto,Aimee Pratt,2,2,1.0
women_3000sc,Norah Jeruto,Alice Finot,1,2,0.5
women_3000sc,Norah Jeruto,Alicja Konieczek,0,1,0.0
women_3000sc,Norah Jeruto,Amy Cashin,2,2,1.0
women_3000sc,Norah Jeruto,Aneta Konieczek,1,1,1.0
women_3000sc,Norah Jeruto,Beatrice Chepkoech,0,1,0.0
women_3000sc,Norah Jeruto,Belén Casetta,3,3,1.0
women_3000sc,Norah Jeruto,Brielle Erbacher,1,1,1.0
women_3000sc,Norah Jeruto,Cara Feain-Ryan,2,2,1.0
women_3000sc,Norah Jeruto,Carolina Lozano,1,1,1.0
women_3000sc,Norah Jeruto,Carolina Robles,2,2,1.0
women_3000sc,Norah Jeruto,Ceili McCabe,2,2,1.0
women_3000sc,Norah Jeruto,Celliphine Chepteek Chespol,1,1,1.0
women_3000sc,Norah Jeruto,Chiara Scherrer,1,1,1.0
women_3000sc,Norah Jeruto,Courtney Frerichs,1,1,1.0
women_3000sc,Norah Jeruto,Courtney Wayment,1,3,0.3333333333333333
women_3000sc,Norah Jeruto,Daisy Jepkemei,2,2,1.0
women_3000sc,Norah Jeruto,Elizabeth Bird,1,2,0.5
women_3000sc,Norah Jeruto,Emma Coburn,1,1,1.0
women_3000sc,Norah Jeruto,Faith Cherotich,0,1,0.0
women_3000sc,Norah Jeruto,Flavie Renouard,1,1,1.0
women_3000sc,Norah Jeruto,Gabrielle Jennings,0,1,0.0
women_3000sc,Norah Jeruto,Gesa Felicitas Krause,2,2,1.0
women_3000sc,Norah Jeruto,Gesa Krause,0,1,0.0
women_3000sc,Norah Jeruto,Grace Fetherstonhaugh,1,1,1.0
women_3000sc,Norah Jeruto,Ilona Mononen,1,1,1.0
women_3000sc,Norah Jeruto,Irene Sánchez-Escribano,1,1,1.0
women_3000sc,Norah Jeruto,Jackline Chepkoech,3,3,1.0
women_3000sc,Norah Jeruto,Kaylee Mitchell,0,1,0.0
women_3000sc,Norah Jeruto,Kinga Królik,2,2,1.0
women_3000sc,Norah Jeruto,Krissy Gear,1,1,1.0
women_3000sc,Norah Jeruto,Lea Meyer,1,2,0.5
women_3000sc,Norah Jeruto,Luiza Gega,2,2,1.0
women_3000sc,Norah Jeruto,Marisa Howard,1,1,1.0
women_3000sc,Norah Jeruto,Maruša Mišmaš-Zrimšek,1,1,1.0
women_3000sc,Norah Jeruto,Marwa Bouzayani,3,3,1.0
women_3000sc,Norah Jeruto,Mekides Abebe,1,1,1.0
women_3000sc,Norah Jeruto,Nataliya Strebkova,1,1,1.0
women_3000sc,Norah Jeruto,Nilani Rathnayaka,1,1,1.0
women_3000sc,Norah Jeruto,Olivia Gürth,1,1,1.0
women_3000sc,Norah Jeruto,Parul Chaudhary,3,3,1.0
women_3000sc,Norah Jeruto,Peruth Chemutai,1,2,0.5
women_3000sc,Norah Jeruto,Purity Kirui,1,1,1.0
women_3000sc,Norah Jeruto,Regan Yee,3,3,1.0
women_3000sc,Norah Jeruto,Reimi Yoshimura,1,1,1.0
women_3000sc,Norah Jeruto,Sembo Almayew,1,3,0.3333333333333333
women_3000sc,Norah Jeruto,Simone Ferraz,1,1,1.0
women_3000sc,Norah Jeruto,Stella Rutto,1,1,1.0
women_3000sc,Norah Jeruto,Tatiane Raquel da Silva,2,2,1.0
women_3000sc,Norah Jeruto,Valerie Constien,0,2,0.0
women_3000sc,Norah Jeruto,Werkuha Getachew,1,1,1.0
women_3000sc,Norah Jeruto,Winfred Mutile Yavi,1,1,1.0
women_3000sc,Norah Jeruto,Winfred Yavi,0,2,0.0
women_3000sc,Norah Jeruto,Xu Shuangshuang,2,2,1.0
women_3000sc,Norah Jeruto,Yuno Yamanaka,1,1,1.0
women_3000sc,Olivia Gürth,Aimee Pratt,2,2,1.0
women_3000sc,Olivia Gürth,Alice Finot,0,2,0.0
women_3000sc,Olivia Gürth,Alicja Konieczek,0,1,0.0
women_3000sc,Olivia Gürth,Amy Cashin,2,2,1.0
women_3000sc,Olivia Gürth,Aneta Konieczek,2,2,1.0
women_3000sc,Olivia Gürth,Beatrice Chepkoech,0,2,0.0
women_3000sc,Olivia Gürth,Belén Casetta,1,1,1.0
women_3000sc,Olivia Gürth,Brielle Erbacher[de],1,1,1.0
women_3000sc,Olivia Gürth,Cara Feain-Ryan,2,2,1.0
women_3000sc,Olivia Gürth,Carolina Robles,2,2,1.0
women_3000sc,Olivia Gürth,Ceili McCabe,2,2,1.0
women_3000sc,Olivia Gürth,Courtney Wayment,0,2,0.0
women_3000sc,Olivia Gürth,Daisy Jepkemei,2,2,1.0
women_3000sc,Olivia Gürth,Elizabeth Bird,0,1,0.0
women_3000sc,Olivia Gürth,Emma Coburn,1,1,1.0
women_3000sc,Olivia Gürth,Faith Cherotich,0,2,0.0
women_3000sc,Olivia Gürth,Flavie Renouard,2,2,1.0
women_3000sc,Olivia Gürth,Gesa Felicitas Krause,1,1,1.0
women_3000sc,Olivia Gürth,Gesa Krause,0,1,0.0
women_3000sc,Olivia Gürth,Greta Karinauskaitė,1,1,1.0
women_3000sc,Olivia Gürth,Irene Sánchez-Escribano,1,2,0.5
women_3000sc,Olivia Gürth,Jackline Chepkoech,1,2,0.5
women_3000sc,Olivia Gürth,Juliane Hvid,1,1,1.0
women_3000sc,Olivia Gürth,Kinga Królik,1,1,1.0
women_3000sc,Olivia Gürth,Kristlin Gear,1,1,1.0
women_3000sc,Olivia Gürth,Lea Meyer,0,1,0.0
women_3000sc,Olivia Gürth,Lomi Muleta,0,2,0.0
women_3000sc,Olivia Gürth,Luiza Gega,1,2,0.5
women_3000sc,Olivia Gürth,Marisa Howard,1,1,1.0
women_3000sc,Olivia Gürth,Marta Serrano,1,1,1.0
women_3000sc,Olivia Gürth,Maruša Mišmaš-Zrimšek,0,1,0.0
women_3000sc,Olivia Gürth,Marwa Bouzayani,0,1,0.0
women_3000sc,Olivia Gürth,Nataliya Strebkova,1,1,1.0
women_3000sc,Olivia Gürth,Norah Jeruto,0,1,0.0
women_3000sc,Olivia Gürth,Parul Chaudhary,1,2,0.5
women_3000sc,Olivia Gürth,Peruth Chemutai,0,2,0.0
women_3000sc,Olivia Gürth,Regan Yee,2,2,1.0
women_3000sc,Olivia Gürth,Sembo Almayew,0,2,0.0
women_3000sc,Olivia Gürth,Stella Rutto,1,1,1.0
women_3000sc,Olivia Gürth,Tatiane Raquel da Silva,2,2,1.0
women_3000sc,Olivia Gürth,Tuğba Güvenç,1,1,1.0
women_3000sc,Olivia Gürth,Valerie Constien,0,1,0.0
women_3000sc,Olivia Gürth,Winfred Mutile Yavi,0,1,0.0
women_3000sc,Olivia Gürth,Winfred Yavi,0,1,0.0
women_3000sc,Olivia Gürth,Xu Shuangshuang,1,1,1.0
women_3000sc,Olivia Markezich,Adva Cohen,1,1,1.0
women_3000sc,Olivia Markezich,Alicja Konieczek,1,1,1.0
women_3000sc,Olivia Markezich,Beatrice Chepkoech,1,1,1.0
women_3000sc,Olivia Markezich,Daisy Jepkemei,1,1,1.0
women_3000sc,Olivia Markezich,Gabrielle Jennings,0,1,0.0
women_3000sc,Olivia Markezich,Gesa Felicitas Krause,0,1,0.0
women_3000sc,Olivia Markezich,Lea Meyer,1,2,0.5
women_3000sc,Olivia Markezich,Lomi Muleta,1,1,1.0
women_3000sc,Olivia Markezich,Marwa Bouzayani,1,2,0.5
women_3000sc,Olivia Markezich,Valerie Constien,0,1,0.0
