venue,date,temp_max_c,temp_mean_c,humidity_pct
"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",2023-07-01,24.3,19.0,69
"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",2024-06-16,18.1,15.0,81
"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",2025-06-22,31.6,25.2,60
"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",2026-06-28,31.6,27.5,54
"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",2021-06-16,32.9,25.3,49
"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",2022-06-17,29.5,23.2,45
"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",2023-06-16,27.6,21.6,42
"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",2024-06-08,23.0,17.6,78
"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",2026-06-06,23.9,17.9,62
"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",2020-02-15,15.4,9.0,76
"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",2020-02-16,13.4,10.5,88
"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",2021-02-21,16.5,12.2,66
"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",2022-02-20,14.3,9.4,55
"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",2022-06-19,30.7,26.2,47
"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",2024-02-25,12.9,7.6,79
"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",2024-04-20,13.5,10.8,50
"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",2025-03-02,15.6,8.7,74
"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",2026-06-20,33.9,25.9,47
"Stade de France, Paris (FRA)",2024-08-02,27.0,21.9,74
"Stade de France, Paris (FRA)",2024-08-03,23.9,19.8,73
"Stade de France, Paris (FRA)",2024-08-04,23.2,19.6,71
"Stade de France, Paris (FRA)",2024-08-05,27.3,20.5,69
"Stade de France, Paris (FRA)",2024-08-06,28.0,22.1,67
"Stade de France, Paris (FRA)",2024-08-07,23.1,19.8,65
"Stade de France, Paris (FRA)",2024-08-08,26.9,21.3,63
"Stade de France, Paris (FRA)",2024-08-09,25.0,21.5,72
"Stade de France, Paris (FRA)",2024-08-10,27.5,21.6,68
"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2020-08-15,22.5,18.5,73
"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2021-08-14,26.0,21.9,75
"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,24.9,19.2,60
"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2023-07-02,17.3,14.4,78
"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2024-07-14,20.7,16.2,73
"Stade des Grands Pêchers, Montreuil (FRA)",2021-06-01,26.6,19.5,57
"Stade des Grands Pêchers, Montreuil (FRA)",2022-06-02,23.5,17.7,52
"Stade des Grands Pêchers, Montreuil (FRA)",2023-05-31,25.4,19.1,59
"Stade des Martyrs, Kinshasa (COD)",2023-07-31,30.0,25.2,67
"Stade des Martyrs, Kinshasa (COD)",2023-08-01,30.0,24.8,68
"Stade des Martyrs, Kinshasa (COD)",2023-08-02,29.6,24.4,70
"Stade des Martyrs, Kinshasa (COD)",2023-08-03,31.0,25.5,66
"Stade des Martyrs, Kinshasa (COD)",2023-08-04,32.1,26.3,64
"Stadio Colbachini, Padova (ITA)",2020-08-29,26.5,23.2,77
"Stadio Colbachini, Padova (ITA)",2020-08-30,26.2,21.5,68
"Stadio Colbachini, Padova (ITA)",2021-09-05,25.5,19.4,63
"Stadio Colbachini, Padova (ITA)",2022-09-04,25.7,20.6,79
"Stadio Colbachini, Padova (ITA)",2023-09-03,28.7,23.3,63
"Stadio Comunale, Bellinzona (SUI)",2020-09-15,25.8,22.2,80
"Stadio Comunale, Bellinzona (SUI)",2020-09-26,15.7,11.9,49
"Stadio Comunale, Bellinzona (SUI)",2021-09-14,26.4,22.5,67
"Stadio Comunale, Bellinzona (SUI)",2022-09-12,24.8,19.4,64
"Stadio Comunale, Bellinzona (SUI)",2023-07-30,29.9,24.1,60
"Stadio Comunale, Bellinzona (SUI)",2023-09-04,27.5,22.6,74
"Stadio Comunale, Bellinzona (SUI)",2024-09-09,26.3,21.1,63
"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",2021-07-03,26.9,24.3,69
"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",2022-07-30,27.0,24.2,71
"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",2023-07-14,30.1,25.3,64
"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",2024-07-14,31.2,27.2,65
"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",2025-07-13,26.4,21.9,84
"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",2026-07-08,29.3,26.8,67
"Stadio Guidobaldi, Rieti (ITA)",2020-07-04,26.2,21.1,78
"Stadio Guidobaldi, Rieti (ITA)",2020-07-11,30.4,24.2,62
"Stadio Guidobaldi, Rieti (ITA)",2020-07-23,32.1,25.2,56
"Stadio Guidobaldi, Rieti (ITA)",2021-05-23,22.8,18.0,77
"Stadio Guidobaldi, Rieti (ITA)",2021-06-17,27.2,21.5,78
"Stadio Guidobaldi, Rieti (ITA)",2022-06-11,29.6,21.7,58
"Stadio Guidobaldi, Rieti (ITA)",2022-06-25,28.1,23.5,64
"Stadio Guidobaldi, Rieti (ITA)",2022-06-26,34.0,27.0,49
"Stadio Guidobaldi, Rieti (ITA)",2026-06-20,33.7,26.6,59
"Stadio Guidobaldi, Rieti (ITA)",2026-06-21,33.5,26.7,60
"Stadio Guidobaldi, Rieti (ITA)",2026-07-17,36.1,29.6,49
"Stadio Guidobaldi, Rieti (ITA)",2026-07-18,35.6,29.7,47
"Stadio Guidobaldi, Rieti (ITA)",2026-07-19,34.9,29.0,52
"Stadio Luigi Ridolfi, Firenze (ITA)",2021-06-10,28.1,21.6,71
"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,25.6,20.0,75
"Stadio Luigi Ridolfi, Firenze (ITA)",2026-05-09,24.5,18.4,71
"Stadio Luigi Ridolfi, Firenze (ITA)",2026-07-25,34.6,26.5,44
"Stadio Luigi Ridolfi, Firenze (ITA)",2026-07-26,30.9,24.0,77
"Stadio Olimpico, Roma (ITA)",2018-05-31,30.5,23.6,39
"Stadio Olimpico, Roma (ITA)",2019-06-06,25.1,19.5,85
"Stadio Olimpico, Roma (ITA)",2020-09-17,29.2,21.7,51
"Stadio Olimpico, Roma (ITA)",2022-06-09,28.5,23.0,51
"Stadio Olimpico, Roma (ITA)",2024-06-07,30.7,23.4,60
"Stadio Olimpico, Roma (ITA)",2024-06-08,27.6,22.6,59
"Stadio Olimpico, Roma (ITA)",2024-06-09,29.4,22.4,68
"Stadio Olimpico, Roma (ITA)",2024-06-10,30.6,24.6,63
"Stadio Olimpico, Roma (ITA)",2024-06-11,28.2,23.0,71
"Stadio Olimpico, Roma (ITA)",2024-06-12,24.5,20.6,61
"Stadio Olimpico, Roma (ITA)",2024-08-30,31.9,25.8,48
"Stadio Olimpico, Roma (ITA)",2025-06-06,30.3,24.7,66
"Stadio Olimpico, Roma (ITA)",2026-06-04,22.8,18.4,86
"Stadio Quercia, Rovereto (ITA)",2020-08-05,27.8,22.0,55
"Stadio Quercia, Rovereto (ITA)",2020-09-08,25.2,20.7,78
"Stadio Quercia, Rovereto (ITA)",2021-06-26,28.9,24.5,51
"Stadio Quercia, Rovereto (ITA)",2021-06-27,28.9,25.1,58
"Stadio Quercia, Rovereto (ITA)",2022-08-30,30.6,24.7,64
"Stadio Quercia, Rovereto (ITA)",2023-09-06,27.5,21.3,75
"Stadio Quercia, Rovereto (ITA)",2024-09-03,29.9,24.3,70
"Stadio Quercia, Rovereto (ITA)",2025-06-02,26.1,21.0,80
"Stadio Zecchini, Grosseto (ITA)",2020-09-19,28.2,23.6,63
"Stadio Zecchini, Grosseto (ITA)",2020-09-20,27.1,22.0,81
"Stadio Zecchini, Grosseto (ITA)",2021-06-12,30.3,24.3,50
"Stadio Zecchini, Grosseto (ITA)",2021-06-13,31.0,24.4,58
"Stadio Zecchini, Grosseto (ITA)",2022-05-22,27.4,20.8,70
"Stadio Zecchini, Grosseto (ITA)",2022-06-16,30.2,24.9,72
"Stadio Zecchini, Grosseto (ITA)",2023-05-27,28.0,22.0,61
"Stadio Zecchini, Grosseto (ITA)",2026-06-28,36.1,29.3,56
"Stadion Allmend, Luzern (SUI)",2020-07-03,17.8,16.5,81
"Stadion Allmend, Luzern (SUI)",2021-06-29,21.4,17.2,84
"Stadion Allmend, Luzern (SUI)",2023-07-20,25.7,21.4,70
"Stadion Allmend, Luzern (SUI)",2024-07-16,23.4,20.5,83
"Stadion Allmend, Luzern (SUI)",2025-07-15,23.4,19.9,84
"Stadion Allmend, Luzern (SUI)",2026-07-16,29.6,23.3,76
"Stadion De Veen, Heusden-Zolder (BEL)",2020-09-06,17.9,13.7,73
"Stadion De Veen, Heusden-Zolder (BEL)",2021-07-03,25.1,19.2,81
"Stadion De Veen, Heusden-Zolder (BEL)",2022-07-02,25.3,18.3,66
"Stadion De Veen, Heusden-Zolder (BEL)",2023-07-15,26.6,22.7,59
"Stadion De Veen, Heusden-Zolder (BEL)",2024-06-15,17.2,14.5,71
"Stadion De Veen, Heusden-Zolder (BEL)",2025-07-19,31.7,24.6,53
"Stadion De Veen, Heusden-Zolder (BEL)",2026-07-18,22.2,18.6,66
"Stadion Deutweg, Winterthur (SUI)",2024-06-28,27.8,22.8,77
"Stadion Deutweg, Winterthur (SUI)",2024-06-29,30.2,24.1,74
"Stadion Juliska, Praha (CZE)",2018-06-04,26.0,21.2,63
"Stadion Juliska, Praha (CZE)",2019-06-03,29.7,23.3,54
"Stadion Juliska, Praha (CZE)",2019-08-24,26.5,21.3,77
"Stadion Juliska, Praha (CZE)",2020-06-08,17.6,14.0,77
"Stadion Juliska, Praha (CZE)",2020-07-04,26.1,20.8,52
"Stadion Juliska, Praha (CZE)",2021-06-07,26.4,20.6,56
"Stadion Juliska, Praha (CZE)",2021-08-22,22.9,18.3,82
"Stadion Juliska, Praha (CZE)",2022-06-06,24.4,20.2,68
"Stadion Juliska, Praha (CZE)",2023-06-05,23.0,17.1,65
"Stadion Juliska, Praha (CZE)",2024-05-11,20.1,15.1,67
"Stadion Juliska, Praha (CZE)",2025-06-02,24.8,18.6,77
"Stadion Juliska, Praha (CZE)",2026-06-01,20.8,17.2,76
"Stadion Juliska, Praha (CZE)",2026-06-14,17.2,14.9,61
"Stadion Lekkoatletyczny, Suwalki (POL)",2020-09-23,23.1,16.4,77
"Stadion Lekkoatletyczny, Suwalki (POL)",2021-07-24,23.8,19.8,73
"Stadion Lekkoatletyczny, Suwalki (POL)",2022-06-09,26.3,20.1,78
"Stadion Lekkoatletyczny, Suwalki (POL)",2022-06-10,23.7,19.1,84
"Stadion Lekkoatletyczny, Suwalki (POL)",2022-06-11,20.9,16.0,75
"Stadion Manfort, Leverkusen (GER)",2020-08-16,29.1,23.3,79
"Stadion Manfort, Leverkusen (GER)",2021-05-16,16.3,11.4,78
"Stadion Manfort, Leverkusen (GER)",2021-06-27,27.2,21.5,73
"Stadion Manfort, Leverkusen (GER)",2022-08-28,24.1,19.2,55
"Stadion Manfort, Leverkusen (GER)",2023-07-29,22.5,19.2,82
"Stadion Manfort, Leverkusen (GER)",2024-05-25,18.3,15.2,81
"Stadion Park Mladeži, Split (CRO)",2020-03-07,13.9,10.9,66
"Stadion Park Mladeži, Split (CRO)",2021-03-06,12.6,8.0,46
"Stadion Park Mladeži, Split (CRO)",2021-05-08,21.6,17.0,49
"Stadion Park Mladeži, Split (CRO)",2021-05-09,22.1,17.1,52
"Stadion Park Mladeži, Split (CRO)",2021-08-21,32.0,27.7,37
"Stadion Park Mladeži, Split (CRO)",2022-03-06,10.4,6.6,48
"Stadion Park Mladeži, Split (CRO)",2024-03-03,15.6,12.5,80
"Stadion Park Mladeži, Split (CRO)",2024-06-08,28.4,23.9,77
"Stadion Park Mladeži, Split (CRO)",2025-04-26,19.1,15.6,79
"Stadion Schützenmatte, Basel (SUI)",2019-08-23,24.5,18.0,77
"Stadion Schützenmatte, Basel (SUI)",2019-08-24,26.0,19.4,77
"Stadion Schützenmatte, Basel (SUI)",2020-09-12,27.2,19.9,72
"Stadion Schützenmatte, Basel (SUI)",2023-05-13,15.1,11.8,88
"Stadion Schützenmatte, Basel (SUI)",2026-05-25,30.3,23.5,58
"Stadion Wankdorf, Bern (SUI)",2019-08-03,23.6,18.7,64
"Stadion Wankdorf, Bern (SUI)",2020-06-27,26.1,20.7,68
"Stadion Wankdorf, Bern (SUI)",2020-07-24,21.5,17.9,74
"Stadion Wankdorf, Bern (SUI)",2021-06-11,23.5,17.8,73
"Stadion Wankdorf, Bern (SUI)",2021-08-21,25.6,19.3,75
"Stadion Wankdorf, Bern (SUI)",2022-06-14,25.2,18.0,65
"Stadion Wankdorf, Bern (SUI)",2023-08-04,19.2,15.1,79
"Stadion Zygmunta Szelesta, Warszawa (POL)",2020-08-23,27.8,22.9,74
"Stadion Zygmunta Szelesta, Warszawa (POL)",2020-09-13,24.1,22.3,81
"Stadion Zygmunta Szelesta, Warszawa (POL)",2021-05-15,21.0,12.9,56
"Stadion Zygmunta Szelesta, Warszawa (POL)",2022-06-26,29.6,24.2,69
"Stadion Zygmunta Szelesta, Warszawa (POL)",2022-07-23,30.7,23.7,71
"Stadion Zygmunta Szelesta, Warszawa (POL)",2023-06-10,25.1,19.5,46
"Stadion Zygmunta Szelesta, Warszawa (POL)",2023-06-17,21.9,17.0,74
"Stadion Zygmunta Szelesta, Warszawa (POL)",2023-06-25,30.0,22.9,73
"Stadion Zygmunta Szelesta, Warszawa (POL)",2023-07-09,22.4,19.8,87
"Stadion Zygmunta Szelesta, Warszawa (POL)",2023-07-21,22.8,20.4,84
"Stadion Zygmunta Szelesta, Warszawa (POL)",2024-05-11,14.3,10.6,70
"Stadion Zygmunta Szelesta, Warszawa (POL)",2024-06-23,29.5,25.9,66
"Stadion Zygmunta Szelesta, Warszawa (POL)",2026-05-23,21.1,15.3,90
"Stadion Zygmunta Szelesta, Warszawa (POL)",2026-07-04,30.7,25.6,74
"Stadion Śląski, Chorzów (POL)",2018-06-08,27.4,21.2,70
"Stadion Śląski, Chorzów (POL)",2018-08-22,25.8,21.5,53
"Stadion Śląski, Chorzów (POL)",2019-06-16,26.2,21.8,75
"Stadion Śląski, Chorzów (POL)",2019-09-14,16.9,13.5,69
"Stadion Śląski, Chorzów (POL)",2020-06-20,19.7,16.7,93
"Stadion Śląski, Chorzów (POL)",2020-08-25,22.0,17.7,63
"Stadion Śląski, Chorzów (POL)",2020-09-06,16.9,15.3,86
"Stadion Śląski, Chorzów (POL)",2021-05-29,14.5,11.3,80
"Stadion Śląski, Chorzów (POL)",2021-05-30,15.0,11.8,76
"Stadion Śląski, Chorzów (POL)",2021-06-20,30.7,25.2,55
"Stadion Śląski, Chorzów (POL)",2021-09-05,17.7,13.0,65
"Stadion Śląski, Chorzów (POL)",2022-06-05,24.1,18.9,64
"Stadion Śląski, Chorzów (POL)",2022-08-06,21.5,17.7,83
"Stadion Śląski, Chorzów (POL)",2023-06-04,21.1,15.1,53
"Stadion Śląski, Chorzów (POL)",2023-06-20,29.3,23.3,59
"Stadion Śląski, Chorzów (POL)",2023-06-21,27.5,22.5,77
"Stadion Śląski, Chorzów (POL)",2023-06-22,27.7,23.2,72
"Stadion Śląski, Chorzów (POL)",2023-06-23,26.7,21.6,80
"Stadion Śląski, Chorzów (POL)",2023-06-24,19.0,17.6,84
"Stadion Śląski, Chorzów (POL)",2023-06-25,24.8,18.9,66
"Stadion Śląski, Chorzów (POL)",2023-07-16,30.8,25.6,63
"Stadion Śląski, Chorzów (POL)",2024-05-18,21.2,15.5,70
"Stadion Śląski, Chorzów (POL)",2024-08-25,30.0,24.0,61
"Stadion Śląski, Chorzów (POL)",2025-05-23,14.3,10.2,69
"Stadion Śląski, Chorzów (POL)",2025-08-16,29.3,23.7,61
"Stadion Śląski, Chorzów (POL)",2026-08-23,19.8,15.8,68
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2022-06-18,26.6,21.7,57
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2022-06-19,28.6,23.2,50
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2022-06-25,31.6,25.6,48
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2022-06-26,27.2,22.7,69
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2023-07-08,28.2,22.8,66
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2025-06-08,33.2,27.3,53
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2025-08-24,25.6,20.3,36
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2026-06-07,28.8,24.0,58
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2026-06-14,29.3,22.6,59
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2026-07-04,27.7,22.8,59
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2026-07-11,30.5,24.2,46
"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2026-07-25,27.0,21.4,48
"Stadium Desna, Bryansk (RUS)",2020-08-29,20.4,16.2,78
"Stadium Desna, Bryansk (RUS)",2020-08-30,27.6,21.1,64
"Stadium Desna, Bryansk (RUS)",2021-06-11,20.4,16.5,85
"Stadium Desna, Bryansk (RUS)",2021-07-17,30.1,25.0,76
"Stadium Desna, Bryansk (RUS)",2021-07-18,29.6,24.7,80
"Stadium Desna, Bryansk (RUS)",2022-07-01,26.1,20.3,52
"Stadium Desna, Bryansk (RUS)",2022-07-02,23.6,18.2,52
"Stadium Desna, Bryansk (RUS)",2023-06-02,25.4,18.6,60
"Stadium Desna, Bryansk (RUS)",2023-07-08,22.6,19.5,77
"Stadium Desna, Bryansk (RUS)",2024-06-29,28.0,22.7,72
"Stadium Desna, Bryansk (RUS)",2024-07-20,24.5,20.1,72
"Stadium Desna, Bryansk (RUS)",2025-07-20,24.4,20.1,81
"Stadium Municipal, Albi (FRA)",2020-09-12,28.6,21.3,56
"Stadium Municipal, Albi (FRA)",2020-09-13,30.3,23.3,50
"Stadium Municipal, Albi (FRA)",2022-06-18,36.1,29.6,35
"Stadium Municipal, Albi (FRA)",2022-07-09,30.5,23.0,52
"Stadium Municipal, Albi (FRA)",2022-07-10,32.3,24.8,49
"Stadium Municipal, Albi (FRA)",2023-07-28,28.6,22.9,69
"Stadium Municipal, Albi (FRA)",2023-07-29,31.3,23.8,69
"Stadium Municipal, Albi (FRA)",2023-07-30,27.9,21.6,62
"Stadium Municipal, Albi (FRA)",2024-07-19,31.1,24.9,70
"Stadium Municipal, Albi (FRA)",2026-07-24,37.2,27.7,31
"Stadium Municipal, Albi (FRA)",2026-07-25,27.8,22.4,70
"Stadium Municipal, Albi (FRA)",2026-07-26,23.3,19.8,75
Stockholm BAUHAUS-galan,2018-06-10,27.9,21.0,56
"Suhaim bin Hamad Stadium, Doha (QAT)",2018-05-04,37.0,30.7,40
"Suhaim bin Hamad Stadium, Doha (QAT)",2020-09-25,37.2,32.8,63
"Suhaim bin Hamad Stadium, Doha (QAT)",2021-05-28,41.7,35.6,25
"Suhaim bin Hamad Stadium, Doha (QAT)",2022-05-13,36.1,31.0,24
"Suhaim bin Hamad Stadium, Doha (QAT)",2023-05-05,34.3,28.1,31
"Suhaim bin Hamad Stadium, Doha (QAT)",2024-05-10,35.1,29.5,28
"Suhaim bin Hamad Stadium, Doha (QAT)",2025-05-16,41.5,34.1,30
"Suhaim bin Hamad Stadium, Doha (QAT)",2026-05-17,35.2,30.5,35
"Suhaim bin Hamad Stadium, Doha (QAT)",2026-06-19,37.3,32.8,57
"Supachalasai National Stadium, Bangkok (THA)",2021-06-27,33.3,29.7,74
"Supachalasai National Stadium, Bangkok (THA)",2023-07-12,32.0,29.1,80
"Supachalasai National Stadium, Bangkok (THA)",2023-07-13,33.9,29.3,75
"Supachalasai National Stadium, Bangkok (THA)",2023-07-14,32.4,28.7,74
"Supachalasai National Stadium, Bangkok (THA)",2023-07-15,33.8,29.1,73
"Supachalasai National Stadium, Bangkok (THA)",2023-07-16,33.8,29.3,70
"Supachalasai National Stadium, Bangkok (THA)",2025-12-11,26.8,24.1,78
"Supachalasai National Stadium, Bangkok (THA)",2025-12-12,28.9,25.7,78
"Supachalasai National Stadium, Bangkok (THA)",2025-12-13,31.8,26.7,78
"Supachalasai National Stadium, Bangkok (THA)",2025-12-16,33.7,28.4,61
"Suzhou Olympic Sports Centre, Suzhou (CHN)",2024-04-27,29.1,22.0,66
Sydney (AUS),2018-01-06,35.0,25.6,67
Sydney (AUS),2018-02-04,24.5,20.1,74
Sydney (AUS),2018-03-17,29.8,23.6,77
Sydney (AUS),2019-02-23,22.4,20.8,68
Sydney (AUS),2019-04-01,21.2,18.4,74
Sydney (AUS),2019-04-06,27.1,21.3,78
Sydney (AUS),2019-04-07,24.9,20.4,73
São Paulo (BRA),2018-05-26,21.1,16.6,87
São Paulo (BRA),2019-02-23,29.4,23.5,83
São Paulo (BRA),2019-05-05,26.8,20.8,85
São Paulo (BRA),2019-06-16,23.9,18.9,76
São Paulo (BRA),2019-08-18,27.1,20.4,54
São Paulo (BRA),2022-04-27,29.6,22.0,71
"TSV Stadion, Pfungstadt (GER)",2020-08-01,32.6,26.3,46
"TSV Stadion, Pfungstadt (GER)",2021-06-23,23.2,18.8,83
"TSV Stadion, Pfungstadt (GER)",2021-08-04,20.1,17.0,79
"TSV Stadion, Pfungstadt (GER)",2022-06-18,34.7,27.5,37
"TSV Stadion, Pfungstadt (GER)",2022-07-26,26.4,22.4,51
"TSV Stadion, Pfungstadt (GER)",2022-09-07,25.7,21.4,68
"TSV Stadion, Pfungstadt (GER)",2023-06-21,28.1,23.6,68
"TSV Stadion, Pfungstadt (GER)",2023-09-06,27.7,20.3,67
"TSV Stadion, Pfungstadt (GER)",2024-05-25,20.7,15.8,77
"TSV Stadion, Pfungstadt (GER)",2025-06-14,32.2,24.7,57
"TSV Stadion, Pfungstadt (GER)",2025-08-20,27.8,21.6,57
"TSV Stadion, Pfungstadt (GER)",2026-06-13,24.3,19.2,64
"Takebishi Stadium, Kyoto (JPN)",2021-04-04,19.3,14.1,84
"Takebishi Stadium, Kyoto (JPN)",2021-12-10,14.7,7.8,83
"Takebishi Stadium, Kyoto (JPN)",2022-07-16,27.5,24.2,87
"Takebishi Stadium, Kyoto (JPN)",2022-09-09,27.5,24.6,86
"Takebishi Stadium, Kyoto (JPN)",2022-09-10,30.4,25.7,83
"Takebishi Stadium, Kyoto (JPN)",2022-09-11,31.0,26.4,72
"Takebishi Stadium, Kyoto (JPN)",2022-12-10,13.8,8.2,78
"Takebishi Stadium, Kyoto (JPN)",2024-05-24,27.7,19.8,71
"Takebishi Stadium, Kyoto (JPN)",2026-05-24,26.2,21.1,68
"Tampa, FL (USA)",2018-05-24,29.1,25.0,85
"Tampa, FL (USA)",2018-05-25,27.9,24.9,85
"Tampa, FL (USA)",2018-05-26,24.4,23.3,91
"Tampa, FL (USA)",2019-03-23,24.5,16.4,67
Tarragona (ESP),2018-06-27,28.3,24.8,68
Tarragona (ESP),2018-06-28,28.7,24.2,77
Tarragona (ESP),2018-06-29,27.0,24.3,74
Tarragona (ESP),2018-06-30,27.4,24.2,68
Tarragona (ESP),2019-06-30,29.8,25.7,70
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2021-04-09,29.0,22.6,13
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2021-04-10,22.4,14.2,29
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2021-04-23,26.4,16.6,65
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2021-05-01,23.5,17.3,68
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-04-02,23.8,14.7,38
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-04-30,29.9,21.1,14
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-14,36.0,26.2,30
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-15,38.0,29.0,18
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2023-04-28,26.2,15.2,42
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2023-04-29,24.5,13.1,36
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2024-04-26,31.1,21.8,29
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2024-04-27,29.4,22.0,20
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2025-05-01,28.7,18.1,49
"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2026-04-30,18.5,13.8,61
Toronto (CAN),2018-06-19,25.6,20.2,71
Toronto (CAN),2018-08-10,25.1,21.6,71
Toronto (CAN),2018-08-11,25.5,20.9,69
Toronto (CAN),2018-08-12,27.0,22.7,70
Toronto (CAN),2019-07-13,28.5,21.8,74
"Torrance, CA (USA)",2018-04-21,23.6,15.6,73
"Torrance, CA (USA)",2019-04-19,18.3,15.6,83
"Torrance, CA (USA)",2019-04-20,16.3,14.5,80
"Tucson, AZ (USA)",2018-03-17,22.4,16.5,27
"Tucson, AZ (USA)",2018-04-28,34.1,26.7,22
"Tucson, AZ (USA)",2018-05-17,35.3,28.3,11
"Tucson, AZ (USA)",2018-05-19,33.2,25.8,17
"Tucson, AZ (USA)",2019-04-04,28.9,19.4,27
"Tucson, AZ (USA)",2019-04-27,35.1,27.4,16
"Tucson, AZ (USA)",2019-05-11,27.7,20.8,36
"Tucson, AZ (USA)",2019-05-12,28.0,20.6,45
"Tucson, AZ (USA)",2019-05-16,35.3,27.2,22
"Tucson, AZ (USA)",2019-05-18,27.7,20.7,20
"UJ Stadium, Johannesburg (RSA)",2021-05-14,21.8,14.7,38
"UJ Stadium, Johannesburg (RSA)",2021-05-15,21.1,14.4,37
"UJ Stadium, Johannesburg (RSA)",2024-03-27,24.0,17.8,68
"UJ Stadium, Johannesburg (RSA)",2025-03-14,21.8,16.9,78
"UJ Stadium, Johannesburg (RSA)",2025-03-19,19.5,15.5,86
"UJ Stadium, Johannesburg (RSA)",2025-11-29,23.1,17.7,70
"UJ Stadium, Johannesburg (RSA)",2026-03-13,21.2,16.5,78
"UJ Stadium, Johannesburg (RSA)",2026-03-14,20.0,16.2,80
"UJ Stadium, Johannesburg (RSA)",2026-04-04,25.6,19.3,62
"UMiami Cobb Stadium, Coral Gables, FL (USA)",2021-03-20,27.1,20.6,62
"UMiami Cobb Stadium, Coral Gables, FL (USA)",2021-03-26,28.4,25.4,79
"UMiami Cobb Stadium, Coral Gables, FL (USA)",2022-03-26,27.0,20.3,55
"UMiami Cobb Stadium, Coral Gables, FL (USA)",2022-04-09,28.6,21.6,49
"UMiami Cobb Stadium, Coral Gables, FL (USA)",2023-03-17,26.4,22.5,52
"UMiami Cobb Stadium, Coral Gables, FL (USA)",2023-04-08,28.7,25.3,67
"UMiami Cobb Stadium, Coral Gables, FL (USA)",2024-03-15,27.7,24.3,71
"UMiami Cobb Stadium, Coral Gables, FL (USA)",2024-03-16,29.8,24.7,77
"UMiami Cobb Stadium, Coral Gables, FL (USA)",2024-03-23,24.6,22.3,88
